OBJECTID,Damage,Street Name,"Street Type (e.g. road, drive, lane, etc.)",City,Zip Code,CAL FIRE Unit,County,Incident Start Date,Structure Type,Structure Category,Roof Construction,Eaves,Exterior Siding,Window Pane,Deck/Porch On Grade,Deck/Porch Elevated,Patio Cover/Carport Attached to Structure,Fence Attached to Structure,Assessed Improved Value (parcel),Year Built (parcel),Latitude,Longitude,Daily Incident Count,Dist to Station km,Fire Risk Score,Accessibility Risk
17114,Destroyed (>50%),Serenity Hills,Road,Vacaville,95688,lnu,Solano,2020-08-16,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,333015,1975,38.3882357486494,-122.016558011607,141,7.925060229370365,7.198700931635582,2.8976379721621677
29792,Destroyed (>50%),Silverthorne,Lane,Paradise Northeast B,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,225000,1988,39.7735091200822,-121.578091896175,1285,1.6955940098523044,3.6809968279735417,3.55471014502505
112811,No Damage,Oliveras,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,243791,1938,34.1855604,-118.1420677,953,0.9139252345096337,1.2134180224950017,2.402672193491774
3578,Destroyed (>50%),Madrone,Way,Boulder Creek,95916,btu,Butte,2020-09-09,single family residence single story,Single Residence,Wood,Unenclosed,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,Wood,Combustible,No Fence,176868,1945,39.6456962119205,-121.400399577794,144,2.5974758088357857,4.546838358252471,3.417400410700518
63629,Destroyed (>50%),Sundown,Trail,Unincorporated,95404,lnu,Sonoma,2017-10-08,single family residence single story,Single Residence,Fire Resistant,Unenclosed,Fire Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,88223,1970,38.5077719385409,-122.713020474267,176,6.232662767932206,6.567933491600599,3.342549159163126
51436,Destroyed (>50%),Baker,Road,Unincorporated,96003,shu,Shasta,2018-07-23,single family residence single story,Single Residence,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,155709,1954,40.6126352149232,-122.429199186774,29,3.8042279125158873,5.353147980652945,2.8489597135342084
104683,No Damage,Riviera,Drive,Pasadena,91107,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Enclosed,Stucco/Brick/Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,179074,1955,34.1705963,-118.0756559,124,1.719971139958918,1.5648830625992494,2.5955762619306024
116708,Destroyed (>50%),Ewing,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,59796,1931,34.1979366,-118.1447169,953,1.3805270669498146,3.166227552258066,2.417860434834599
102671,Destroyed (>50%),W Altadena,Drive,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,851940,1907,34.1968534,-118.1558515,953,0.49692463879251486,1.7745000807039046,2.555765176457433
7468,Destroyed (>50%),Acorn,Road,Auberry,93602,fku,Fresno,2020-09-04,single family residence single story,Single Residence,Metal,Unenclosed,Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,12724,1965,37.1017452281466,-119.424008765797,70,9.704835641448204,7.572828904610697,1.9657231387695546
45574,Destroyed (>50%),Pentz,Road,Paradise Northeast A,95969,btu,Butte,2018-11-08,mobile home double wide,Single Residence,Metal,Enclosed,Ignition Resistant,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,765758,1900,39.7908546602022,-121.580020822533,1285,1.0766746472092479,3.0366429117384133,3.2012305199328317
108293,Destroyed (>50%),Glen,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,144735,1938,34.193243,-118.1536065,953,0.4474158167296525,1.6301587607125718,2.3874869603157953
115339,Destroyed (>50%),Marengo,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,192244,1925,34.1965713,-118.1380096,953,1.0086833707057623,2.6132578514574947,2.4057566422480434
11271,No Damage,Rosita,Way,Santa Rosa,95409,lnu,Sonoma,2020-09-27,single family residence multi story,Single Residence,Wood,Unenclosed,Wood,Multi Pane,Wood,Wood,Combustible,Combustible,114192,1976,38.4904848000937,-122.657194966482,105,7.264709387330072,2.6722839366648237,3.0428097211869676
60967,Destroyed (>50%),Riebli,Road,Unincorporated,95404,lnu,Sonoma,2017-10-08,single family residence single story,Single Residence,Fire Resistant,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,142665,1970,38.5109631001489,-122.710735499748,176,6.617392441846197,6.723414039247038,2.8550724000355268
96752,No Damage,Plum Creek,Road,Paynes Creek,96075,tgu,Tehama,2024-07-24,commercial building single story,Nonresidential Commercial,Asphalt,No Eaves,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,29593,1983,40.3126369,-121.8915762,14,0.364818176502072,0.6746575793730563,1.6982963824367852
70217,Destroyed (>50%),Loma Vista,Drive,Napa,90049,lnu,Napa,2017-10-08,single family residence multi story,Single Residence,Fire Resistant,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1463046,2004,38.3763031301901,-122.291413287911,103,3.7578267784892154,5.239662382400217,3.0953247156549195
61115,Destroyed (>50%),Fig Tree,Lane,Unincorporated,95409,lnu,Sonoma,2017-10-08,single family residence single story,Single Residence,Fire Resistant,Unenclosed,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,206346,1975,38.48771017349,-122.66180079603,2,6.759218614646591,6.778756608949193,3.193022282193704
19926,Destroyed (>50%),Putah Creek,Road,Winters,95694,lnu,Solano,2020-08-16,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,227216,1989,38.4878530925613,-122.020261675692,9,12.255065196331516,8.385250978592252,3.0385828975387064
21255,Destroyed (>50%),Comstock,Lane,Santa Cruz,95060,czu,Santa Cruz,2020-08-16,commercial building single story,Nonresidential Commercial,Asphalt,Unenclosed,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,997328,1977,37.0828889078069,-122.145704068578,108,3.5376627470608337,4.8803377003331025,2.0395857762089746
23797,No Damage,Via Raton,Road,Boulder Creek,95006,czu,Santa Cruz,2020-08-16,single family residence multi story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,484333,1989,37.1943129445271,-122.159211610602,175,5.373944918585318,2.2283298456570435,1.7660248116397879
101595,No Damage,Lincoln,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,commercial building single story,Nonresidential Commercial,Asphalt,No Eaves,Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,180912,1949,34.1979449,-118.159241,953,0.5613399491433894,0.9049740821654069,2.3911952766951434
76661,No Damage,Corded,Court,Lakehead,96051,shu,Shasta,2021-06-30,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,187272,1981,40.8747353960839,-122.358452540847,6,2.8225519683971263,1.942134853616057,3.1503387549571413
28785,Destroyed (>50%),Boyden,Lane,Paradise Southeast A,95969,btu,Butte,2018-11-08,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Combustible,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Non Combustible,54699,1949,39.7672207744982,-121.587958717269,1285,2.0363183201577053,3.994635814850275,3.5658009781433475
13869,No Damage,N Fork Crystal Springs,Road,Saint Helena,94574,lnu,Napa,2020-09-27,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,5498829,2004,38.5579194740669,-122.490712419104,128,1.9786373205039507,1.7235776244768184,2.704077424416256
102315,No Damage,Sierra Madre Villa,Avenue,Pasadena,91107,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,361751,1955,34.1667184,-118.0810753,124,1.4484536601542375,1.4597184588280032,2.4200714966424566
45530,Destroyed (>50%),Skyway,Road,Paradise Northwest B,95969,btu,Butte,2018-11-08,utility misc structure,Other Minor Structure,Asphalt,No Eaves,Combustible,No Windows,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,55000,1979,39.7719349590765,-121.611827990126,1285,2.2928203898445663,4.237932083797111,3.2408169805144293
72326,Destroyed (>50%),Keniworth,Avenue,Unincorporated,90049,lnu,Sonoma,2017-10-08,single family residence single story,Single Residence,Fire Resistant,Enclosed,Fire Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,249533,1977,38.4140493351214,-122.565651316512,103,3.390138188077331,5.070193817081087,2.9166895082284072
84845,Destroyed (>50%),Main,Street,Greenville,95947,lmu,Plumas,2021-07-13,single family residence single story,Single Residence,Metal,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,17681,1986,40.1427956399777,-120.946658161623,115,13.197911072566773,8.421559313435122,2.253282344715061
43302,Destroyed (>50%),Eaglet,Road,Paradise Northeast A,95969,btu,Butte,2018-11-08,mobile home double wide,Single Residence,Metal,Unenclosed,Combustible,Multi Pane,Wood,Wood,No Patio Cover/Carport,Non Combustible,77466,1960,39.788892507048,-121.584748776248,1285,0.6214707085861255,2.294339997119158,3.1864132886248107
85938,No Damage,Hilton,Lane,Greenville,95947,lmu,Plumas,2021-07-13,utility misc structure,Other Minor Structure,Metal,Unenclosed,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,52964,1986,40.1598742804479,-120.932773233755,115,12.425507309544809,3.0159888577097256,2.3948066867030353
112191,Destroyed (>50%),E Calaveras,Street,Altadena,91001,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,252809,1920,34.1844076,-118.1243496,953,0.9070820466998959,2.4575424964615666,2.4024494425705765
9488,No Damage,Horse Canyon,Way,Igo,96047,shu,Shasta,2020-09-27,single family residence multi story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,Wood,Wood,Combustible,No Fence,252000,1979,40.5477852785542,-122.571408444894,39,5.301356819374714,2.413601587340051,3.064359054566458
78011,No Damage,Forest,Road,Macdoel,96058,sku,Siskiyou,2021-08-01,single family residence single story,Single Residence,Metal,No Eaves,Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,28659,1974,41.5865455010255,-121.910143450099,11,27.536294934814276,3.934228585339543,3.217594379405389
127807,Destroyed (>50%),Fiske,Street,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,307394,1924,34.0477843,-118.5227241,611,4.930051928099421,5.8609183569435865,2.533400144487175
94884,No Damage,Jasper,Avenue,Aguanga,90049,krn,Kern,2024-07-16,single family residence single story,Single Residence,Metal,No Eaves,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,6560,1958,34.9870187,-118.5148585,3,15.318560130855213,3.344104920169479,2.7975105695350884
76275,Destroyed (>50%),Hwy 128,Road,Unincorporated,95448,lnu,Sonoma,2019-10-23,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,15072,1961,38.6762782151936,-122.797611252871,19,7.012753924831161,6.875215242033901,2.8679417143068178
128145,Destroyed (>50%),Galloway,Street,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,single family residence multi story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,780198,1946,34.0471337,-118.5208368,611,5.0796830668125255,5.9072971593253945,2.5382707508353994
40913,Destroyed (>50%),Scottwood,Road,Paradise Central Southwest A,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Combustible,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,125283,1995,39.7452924932077,-121.622402435729,1285,0.9638862990138761,2.7309169993868254,3.197559174185878
131849,No Damage,Romany,Drive,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Wood,Unenclosed,Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Combustible,5498829,2007,34.0532743,-118.506627,611,5.36652995997911,2.371874021389724,2.7142745000828814
45937,Destroyed (>50%),Patrick,Drive,Paradise Northwest A,95969,btu,Butte,2018-11-08,mobile home double wide,Single Residence,Asphalt,Enclosed,Combustible,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,2756731,1900,39.7839292702364,-121.593465436673,1285,0.3063598153831575,1.6460727576637426,3.5094895248724107
57773,Destroyed (>50%),Ursuline,Road,Unincorporated,95403,lnu,Sonoma,2017-10-08,single family residence single story,Single Residence,Fire Resistant,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,49816,1988,38.4998598817181,-122.740400214134,261,5.428980682055071,6.214559704565376,2.8163887014997453
77977,No Damage,Willow,Lane,Macdoel,96058,sku,Siskiyou,2021-08-01,single family residence single story,Single Residence,Asphalt,No Eaves,Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,4480,1974,41.5830030441521,-121.913846827622,11,27.82390372432635,3.9442568351201155,3.5602895956198553
87239,No Damage,Crescent,Street,Greenville,95947,lmu,Plumas,2021-07-13,utility misc structure,Other Minor Structure,Metal,Enclosed,Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,94808,1986,40.1373218998173,-120.938274350366,115,14.100349612002175,3.133550326273868,2.2826573993785444
44265,Destroyed (>50%),Wagstaff,Road,Paradise Northwest A,95969,btu,Butte,2018-11-08,commercial building single story,Nonresidential Commercial,Asphalt,Unenclosed,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,61705,1946,39.7772635935468,-121.595183798828,1285,0.9939729134183586,2.671696209676093,3.1985385161622566
37584,Destroyed (>50%),Hillcrest,Drive,Paradise Central Southwest A,95969,btu,Butte,2018-11-08,utility misc structure,Other Minor Structure,Asphalt,Enclosed,Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,77893,1954,39.7474531798026,-121.628573144876,1285,0.7834041156843606,2.3982705945987046,3.5250176764150276
117637,No Damage,Lincoln,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,commercial building single story,Nonresidential Commercial,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,159589,1945,34.2032547,-118.1588674,953,1.1477340394663216,1.223843039052208,2.4102828463243795
76522,Destroyed (>50%),Briggs Canyon,Road,Unincorporated,94515,lnu,Sonoma,2019-10-23,utility misc structure,Other Minor Structure,Metal,Unenclosed,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,44593,1965,38.6566089802767,-122.748596921588,3,10.11768239684031,7.814279907024238,2.9690094763823773
32364,Destroyed (>50%),Dogwood,Lane,Paradise Southwest B,95969,btu,Butte,2018-11-08,single family residence multi story,Single Residence,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,90470,1960,39.7638495327893,-121.626392501592,1285,1.1284294699467599,2.9004718257145057,3.5362485117559985
28029,Destroyed (>50%),Riverview,Drive,Doyle,96109,lmu,Lassen,2020-11-17,mobile home single wide,Single Residence,Metal,Unenclosed,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,21250,1984,40.037128813473,-120.109428833355,3,40.703535703603116,11.756171602469273,3.3152778252369415
126824,Destroyed (>50%),Fiske,Street,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,462517,1925,34.0487228,-118.5227256,611,4.839301003221282,5.858095087998863,2.530446133479705
13267,Destroyed (>50%),Silverado,Trail,Trl Calistoga,94515,lnu,Napa,2020-09-27,commercial building single story,Nonresidential Commercial,Asphalt,Enclosed,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,5498829,1956,38.5711118140863,-122.514019141777,56,2.603752168369365,4.373206313713217,3.2244253838889194
32654,Destroyed (>50%),West Park,Drive,Magalia,95954,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,Wood,Combustible,No Fence,195000,1980,39.8046003491757,-121.60716091973,250,2.0959231694653555,4.096399470361085,3.567741160914926
100354,No Damage,West Greentree,Drive,Somis,93066,vnc,Ventura,2024-11-06,single family residence multi story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,380631,1981,34.294368,-119.0091642,32,4.248067631781378,2.0104200499925997,1.9613967963820584
129471,Destroyed (>50%),W Sunset,Boulevard,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Tile,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,632370,1928,34.0426985,-118.5474411,611,4.8640616935791945,5.870789248443328,2.5312521126140006
117986,Destroyed (>50%),Emerson,Way,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,178452,1946,34.1962883,-118.1403092,953,1.0995126940633941,2.789377594723366,2.4087132051851126
11108,Destroyed (>50%),Mund,Road,Saint Helena,94574,lnu,Napa,2020-09-27,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,400000,1907,38.5279734601432,-122.462323386982,128,2.180517795769433,4.1032437407259295,2.710648786051724
15621,No Damage,Estate,Drive,Vacaville,95688,lnu,Solano,2020-08-16,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,552974,1990,38.4517991520507,-122.006946639938,141,10.350724206042889,3.017950906965457,3.309928496258404
4913,Destroyed (>50%),Milsap Bar,Road,Aguanga,95916,btu,Butte,2020-09-09,motor home,Single Residence,Other,Enclosed,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,21547,1900,39.6837659274071,-121.30094074699,144,10.951994800233171,8.11555234902036,3.522679634346717
120314,Destroyed (>50%),Beirut,Avenue,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,single family residence multi story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,46175,1925,34.0374469,-118.5303876,611,5.708707262480602,6.202658279195979,2.558745962525675
82881,No Damage,Lost,Lane,South Lake Tahoe,96150,aeu,El Dorado,2021-08-14,single family residence multi story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,300000,1974,38.8509718261992,-120.005492619512,102,0.8046993419745441,0.9229375770506074,1.7704945024146668
91919,No Damage,Isabell,Lane,Foresthill,95631,neu,Placer,2022-09-06,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,513358,1999,39.00344608,-120.84615216,32,4.142669502704441,2.0668178357346196,2.174951824029542
9426,Destroyed (>50%),Platina,Road,Ono,96047,shu,Shasta,2020-09-27,single family residence single story,Single Residence,Metal,Unenclosed,Metal,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,51926,1988,40.4740993720777,-122.615937400827,39,1.822693865401552,3.7577340458218584,2.784459286737329
118636,No Damage,Roosevelt,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence multi story,Single Residence,Asphalt,Enclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,91639,1964,34.1826084,-118.1019589,953,1.1814777634317257,1.2724419772567506,2.4113812299734794
105754,No Damage,Florecita,Drive,Altadena,91001,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,43561,1948,34.2007189,-118.1621302,953,0.9287611012378895,1.1776973278335334,2.5698217788028455
32200,Destroyed (>50%),Canyon View,Drive,Paradise Southeast A,95969,btu,Butte,2018-11-08,multi family residence single story,Multiple Residence,Asphalt,Enclosed,Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,5498829,2001,39.7628699636849,-121.568448432192,1285,2.6804912830545327,4.581335125651538,3.586769293625165
92704,Destroyed (>50%),Carter,Road,Mariposa,95338,mmu,Mariposa,2022-07-22,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,164644,1980,37.52156006,-119.89096074,53,3.725802566965348,5.045291211400414,1.6328253443152911
79647,No Damage,30 Milestone Tract,Road,Pollock Pines,95726,aeu,El Dorado,2021-08-14,single family residence single story,Single Residence,Metal,Unenclosed,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,18602,1974,38.7639893865911,-120.338298761868,12,2.198315726712338,1.5669902402060902,1.482524432830253
82847,Destroyed (>50%),Sierra Pines,Road,Twin Bridges,95735,aeu,El Dorado,2021-08-14,single family residence multi story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,90912,1974,38.8060294029541,-120.102312228757,60,4.916631368354695,5.665845352654109,1.5710076558714607
94312,Destroyed (>50%),Caliente Bodfish,Road,Havilah,93518,krn,Kern,2024-07-24,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,15896,1984,35.5211452,-118.513345,28,9.505257941482283,7.607429466277339,2.4416165348805574
13396,No Damage,Bale,Lane,Calistoga,94515,lnu,Napa,2020-09-27,single family residence multi story,Single Residence,Asphalt,Enclosed,Stucco/Brick/Cement,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,539396,1990,38.5571288305191,-122.50608933637,56,1.081046955245518,1.2931604788038014,3.008193514809834
119212,No Damage,Canyon Close,Road,Pasadena,91107,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,417687,1952,34.179361,-118.0989609,124,0.7276804643146029,1.1110415294549525,2.2299431191749535
101102,No Damage,Solano Verde,Drive,Somis,93066,vnc,Ventura,2024-11-06,utility misc structure,Other Minor Structure,Tile,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2205000,2008,34.3202779,-118.9907889,32,3.1286793305012783,1.7988976829336925,1.9249598634466165
47073,Destroyed (>50%),Sawmill,Road,Paradise Central Southeast A,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,No Eaves,Combustible,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,29790,1937,39.7582963108549,-121.589327752457,1285,1.1252639364425139,2.967829052439626,3.2028121379211103
104468,No Damage,Ventura,Street,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Non Combustible,69044,1924,34.191392,-118.1604198,953,0.24931397874531652,0.7868563763121417,2.3810385961719422
51859,Destroyed (>50%),Market,Street,Unincorporated,96001,shu,Shasta,2018-07-23,mobile home double wide,Single Residence,Asphalt,Unenclosed,Combustible,Multi Pane,Wood,No Deck/Porch,Combustible,Non Combustible,77983,1997,40.6260743780197,-122.46336353008,72,3.9407119843910987,5.5753854844858814,3.0200690396140444
46579,Destroyed (>50%),Central Park,Drive,Paradise Central Southwest B,95969,btu,Butte,2018-11-08,multi family residence single story,Multiple Residence,Asphalt,Unenclosed,Ignition Resistant,Multi Pane,No Deck/Porch,Wood,Combustible,Non Combustible,70157,1973,39.7656309395345,-121.605999418729,1285,2.0629735484534244,4.030354969300987,3.56666862591551
131459,No Damage,Arbramar,Avenue,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,187642,1947,34.0417272,-118.5365252,611,5.10055465071131,2.3291991408822037,2.538950136623072
111618,Destroyed (>50%),Norwic,Place,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence multi story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,Combustible,114920,1928,34.1847483,-118.1299404,953,0.5017133007357801,1.7122594273261262,2.555921051013097
71257,Destroyed (>50%),Wildwood,Trail,Lake Isabella,95409,krn,Kern,2016-06-24,single family residence single story,Single Residence,Fire Resistant,Unenclosed,Fire Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,92000,1975,35.6267268793238,-118.414706486391,1,5.380372867642567,6.111481418361177,2.8073484166323794
6870,Destroyed (>50%),Shaver Springs,Road,Auberry,93602,fku,Fresno,2020-09-04,utility misc structure,Other Minor Structure,Asphalt,Enclosed,Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,187272,1994,37.0495335855934,-119.364809374451,70,6.024175565501674,6.265373407313164,1.845914879033361
93152,No Damage,West Dry Creek,Road,Healdsburg,95448,lnu,Sonoma,2024-06-16,single family residence single story,Single Residence,Metal,Enclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,2685465,2017,38.6920635,-122.9699829,4,9.459855651620641,2.9796563620455627,2.947596719994537
